OG0000207							
OG0000450							
OG0001138	owenia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OFUSG16103.1	SUBFAMILY NOT NAMED	
OG0001256	owenia	GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0032991^cellular_component^protein-containing complex`GO:0046982^molecular_function^protein heterodimerization activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0015721^biological_process^bile acid and bile salt transport	GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0032991^cellular_component^protein-containing complex`GO:0046982^molecular_function^protein heterodimerization activity`GO:0042803^molecular_function^protein homodimerization activity`GO:0015721^biological_process^bile acid and bile salt transport	.	OFUSG12004.1	ORGANIC SOLUTE TRANSPORTER ALPHA-LIKE PROTEIN	
OG0001286	owenia	GO:0031672^cellular_component^A band`GO:0031463^cellular_component^Cul3-RING ubiquitin ligase complex`GO:0005737^cellular_component^cytoplasm`GO:0031674^cellular_component^I band`GO:0061061^biological_process^muscle structure development`GO:0031397^biological_process^negative regulation of protein ubiquitination`GO:0032436^biological_process^positive regulation of proteasomal ubiquitin-dependent protein catabolic process`GO:0031398^biological_process^positive regulation of protein ubiquitination`GO:0048741^biological_process^skeletal muscle fiber development`GO:0098528^biological_process^skeletal muscle fiber differentiation`GO:0036268^biological_process^swimming	GO:0031672^cellular_component^A band`GO:0031463^cellular_component^Cul3-RING ubiquitin ligase complex`GO:0005737^cellular_component^cytoplasm`GO:0031674^cellular_component^I band`GO:0061061^biological_process^muscle structure development`GO:0031397^biological_process^negative regulation of protein ubiquitination`GO:0032436^biological_process^positive regulation of proteasomal ubiquitin-dependent protein catabolic process`GO:0031398^biological_process^positive regulation of protein ubiquitination`GO:0048741^biological_process^skeletal muscle fiber development`GO:0098528^biological_process^skeletal muscle fiber differentiation`GO:0036268^biological_process^swimming	GO:0005515^molecular_function^protein binding	OFUSG00515.1	SUBFAMILY NOT NAMED	K10457
OG0001356							
OG0001586							
OG0001796							
OG0002101							
OG0003708							
OG0003745							
OG0005478	owenia	.	.	GO:0005216^molecular_function^ion channel activity`GO:0006811^biological_process^ion transport`GO:0055085^biological_process^transmembrane transport`GO:0016020^cellular_component^membrane`GO:0004970^molecular_function^ionotropic glutamate receptor activity	OFUSG08084.1	"RAB6A MEMBER RAS ONCOGENE FAMILY-RELATED"	
OG0005517	owenia	"GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0005887^cellular_component^integral component of plasma membrane`GO:0016500^molecular_function^protein-hormone receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0030282^biological_process^bone mineralization`GO:0046849^biological_process^bone remodeling`GO:0061290^biological_process^canonical Wnt signaling pathway involved in metanephric kidney development`GO:0072202^biological_process^cell differentiation involved in metanephros development`GO:0032922^biological_process^circadian regulation of gene expression`GO:0048565^biological_process^digestive tract development`GO:2001013^biological_process^epithelial cell proliferation involved in renal tubule morphogenesis`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0001942^biological_process^hair follicle development`GO:0045087^biological_process^innate immune response`GO:0036335^biological_process^intestinal stem cell homeostasis`GO:0030539^biological_process^male genitalia development`GO:0072224^biological_process^metanephric glomerulus development`GO:0072282^biological_process^metanephric nephron tubule morphogenesis`GO:0120163^biological_process^negative regulation of cold-induced thermogenesis`GO:0050710^biological_process^negative regulation of cytokine secretion`GO:0034122^biological_process^negative regulation of toll-like receptor signaling pathway`GO:0045892^biological_process^negative regulation of transcription DNA-templated`GO:0001649^biological_process^osteoblast differentiation`GO:0090190^biological_process^positive regulation of branching involved in ureteric bud morphogenesis`GO:0090263^biological_process^positive regulation of canonical Wnt signaling pathway`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0007283^biological_process^spermatogenesis"	"GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0005887^cellular_component^integral component of plasma membrane`GO:0016500^molecular_function^protein-hormone receptor activity`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0030282^biological_process^bone mineralization`GO:0046849^biological_process^bone remodeling`GO:0061290^biological_process^canonical Wnt signaling pathway involved in metanephric kidney development`GO:0072202^biological_process^cell differentiation involved in metanephros development`GO:0032922^biological_process^circadian regulation of gene expression`GO:0048565^biological_process^digestive tract development`GO:2001013^biological_process^epithelial cell proliferation involved in renal tubule morphogenesis`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0001942^biological_process^hair follicle development`GO:0045087^biological_process^innate immune response`GO:0036335^biological_process^intestinal stem cell homeostasis`GO:0030539^biological_process^male genitalia development`GO:0072224^biological_process^metanephric glomerulus development`GO:0072282^biological_process^metanephric nephron tubule morphogenesis`GO:0120163^biological_process^negative regulation of cold-induced thermogenesis`GO:0050710^biological_process^negative regulation of cytokine secretion`GO:0034122^biological_process^negative regulation of toll-like receptor signaling pathway`GO:0045892^biological_process^negative regulation of transcription DNA-templated`GO:0001649^biological_process^osteoblast differentiation`GO:0090190^biological_process^positive regulation of branching involved in ureteric bud morphogenesis`GO:0090263^biological_process^positive regulation of canonical Wnt signaling pathway`GO:0045893^biological_process^positive regulation of transcription DNA-templated`GO:0007283^biological_process^spermatogenesis"	GO:0005515^molecular_function^protein binding	OFUSG07634.1	AGAP008170-PA	K18211
OG0006041							
OG0006566	owenia	GO:0016787^molecular_function^hydrolase activity	GO:0016787^molecular_function^hydrolase activity	GO:0016787^molecular_function^hydrolase activity	OFUSG03400.1	ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN	K01446
OG0006566	owenia	GO:0008806^molecular_function^carboxymethylenebutenolidase activity	GO:0008806^molecular_function^carboxymethylenebutenolidase activity	GO:0016787^molecular_function^hydrolase activity	OFUSG03956.1	ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN	K11406
OG0006566	owenia	GO:0016787^molecular_function^hydrolase activity	GO:0016787^molecular_function^hydrolase activity	GO:0016787^molecular_function^hydrolase activity	OFUSG15054.1	ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN	K05312
OG0007124	owenia	.	.	.	OFUSG21994.1	FI09734P-RELATED	
OG0008055							
OG0008269	owenia	GO:0012505^cellular_component^endomembrane system`GO:0005576^cellular_component^extracellular region`GO:0016020^cellular_component^membrane`GO:0020037^molecular_function^heme binding`GO:0045666^biological_process^positive regulation of neuron differentiation	GO:0012505^cellular_component^endomembrane system`GO:0005576^cellular_component^extracellular region`GO:0016020^cellular_component^membrane`GO:0020037^molecular_function^heme binding`GO:0045666^biological_process^positive regulation of neuron differentiation	.	OFUSG15028.1	NEUFERRICIN	
OG0008333	owenia	GO:0005737^cellular_component^cytoplasm`GO:0005856^cellular_component^cytoskeleton`GO:0005829^cellular_component^cytosol`GO:0005925^cellular_component^focal adhesion`GO:0030426^cellular_component^growth cone`GO:0030027^cellular_component^lamellipodium`GO:0016020^cellular_component^membrane`GO:0043005^cellular_component^neuron projection`GO:0016607^cellular_component^nuclear speck`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0031072^molecular_function^heat shock protein binding`GO:0046872^molecular_function^metal ion binding`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0030036^biological_process^actin cytoskeleton organization`GO:0051444^biological_process^negative regulation of ubiquitin-protein transferase activity`GO:0045773^biological_process^positive regulation of axon extension`GO:0051496^biological_process^positive regulation of stress fiber assembly`GO:0006468^biological_process^protein phosphorylation	GO:0005737^cellular_component^cytoplasm`GO:0005856^cellular_component^cytoskeleton`GO:0005829^cellular_component^cytosol`GO:0005925^cellular_component^focal adhesion`GO:0030426^cellular_component^growth cone`GO:0030027^cellular_component^lamellipodium`GO:0016020^cellular_component^membrane`GO:0043005^cellular_component^neuron projection`GO:0016607^cellular_component^nuclear speck`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0031072^molecular_function^heat shock protein binding`GO:0046872^molecular_function^metal ion binding`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0030036^biological_process^actin cytoskeleton organization`GO:0051444^biological_process^negative regulation of ubiquitin-protein transferase activity`GO:0045773^biological_process^positive regulation of axon extension`GO:0051496^biological_process^positive regulation of stress fiber assembly`GO:0006468^biological_process^protein phosphorylation	GO:0005515^molecular_function^protein binding`GO:0004672^molecular_function^protein kinase activity`GO:0006468^biological_process^protein phosphorylation`GO:0005524^molecular_function^ATP binding	OFUSG22464.1	LIM DOMAIN KINASE 1	
OG0008677	owenia	GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0005730^cellular_component^nucleolus`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005507^molecular_function^copper ion binding`GO:0055070^biological_process^copper ion homeostasis`GO:0051262^biological_process^protein tetramerization	GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0005730^cellular_component^nucleolus`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005507^molecular_function^copper ion binding`GO:0055070^biological_process^copper ion homeostasis`GO:0051262^biological_process^protein tetramerization	GO:0005507^molecular_function^copper ion binding`GO:0055070^biological_process^copper ion homeostasis	OFUSG06334.1	COPPER HOMEOSTASIS PROTEIN CUTC	K20195
OG0008698							
OG0008715	owenia	.	.	.	OFUSG00705.1	VITELLINE MEMBRANE PROTEIN VM26AB-RELATED	
OG0008715	owenia	.	.	.	OFUSG01758.1	PROTEIN JAGGED-1	K23909
OG0008715	owenia	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0046872^molecular_function^metal ion binding`GO:0006915^biological_process^apoptotic process	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0046872^molecular_function^metal ion binding`GO:0006915^biological_process^apoptotic process	.	OFUSG01775.1	SUBFAMILY NOT NAMED	
OG0008715	owenia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0005102^molecular_function^signaling receptor binding`GO:0001525^biological_process^angiogenesis`GO:0031589^biological_process^cell-substrate adhesion`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0007165^biological_process^signal transduction	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0005102^molecular_function^signaling receptor binding`GO:0001525^biological_process^angiogenesis`GO:0031589^biological_process^cell-substrate adhesion`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0007165^biological_process^signal transduction	.	OFUSG01807.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	K13161
OG0008715	owenia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0005102^molecular_function^signaling receptor binding`GO:0001525^biological_process^angiogenesis`GO:0007169^biological_process^transmembrane receptor protein tyrosine kinase signaling pathway	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0005102^molecular_function^signaling receptor binding`GO:0001525^biological_process^angiogenesis`GO:0007169^biological_process^transmembrane receptor protein tyrosine kinase signaling pathway	.	OFUSG01868.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	
OG0008715	owenia	GO:0005912^cellular_component^adherens junction`GO:0005794^cellular_component^Golgi apparatus`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0098609^biological_process^cell-cell adhesion`GO:0031589^biological_process^cell-substrate adhesion`GO:0010631^biological_process^epithelial cell migration`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules	GO:0005912^cellular_component^adherens junction`GO:0005794^cellular_component^Golgi apparatus`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0098609^biological_process^cell-cell adhesion`GO:0031589^biological_process^cell-substrate adhesion`GO:0010631^biological_process^epithelial cell migration`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules	.	OFUSG01870.1	VITELLINE MEMBRANE PROTEIN VM26AB-RELATED	K02599
