Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000028	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000045	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000054	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000184	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000230	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000231	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000342	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000545	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
OG0000593	paraescarpia	
