OG0000068	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0061827^cellular_component^sperm head`GO:0097225^cellular_component^sperm midpiece`GO:0004995^molecular_function^tachykinin receptor activity`GO:1902093^biological_process^positive regulation of flagellated sperm motility`GO:0070472^biological_process^regulation of uterine smooth muscle contraction	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0061827^cellular_component^sperm head`GO:0097225^cellular_component^sperm midpiece`GO:0004995^molecular_function^tachykinin receptor activity`GO:1902093^biological_process^positive regulation of flagellated sperm motility`GO:0070472^biological_process^regulation of uterine smooth muscle contraction	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000000910.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	K04194
OG0000068	osedax	.	.	.	OFRAG00000001754.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED	
OG0000068	osedax	GO:0005887^cellular_component^integral component of plasma membrane`GO:0008528^molecular_function^G protein-coupled peptide receptor activity`GO:0004966^molecular_function^galanin receptor activity`GO:0007188^biological_process^adenylate cyclase-modulating G protein-coupled receptor signaling pathway`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005887^cellular_component^integral component of plasma membrane`GO:0008528^molecular_function^G protein-coupled peptide receptor activity`GO:0004966^molecular_function^galanin receptor activity`GO:0007188^biological_process^adenylate cyclase-modulating G protein-coupled receptor signaling pathway`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000001756.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED	K04218
OG0000068	osedax	.	.	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000001966.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	
OG0000068	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0008188^molecular_function^neuropeptide receptor activity`GO:0004995^molecular_function^tachykinin receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0002121^biological_process^inter-male aggressive behavior`GO:0007218^biological_process^neuropeptide signaling pathway`GO:0007217^biological_process^tachykinin receptor signaling pathway	GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0008188^molecular_function^neuropeptide receptor activity`GO:0004995^molecular_function^tachykinin receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0002121^biological_process^inter-male aggressive behavior`GO:0007218^biological_process^neuropeptide signaling pathway`GO:0007217^biological_process^tachykinin receptor signaling pathway	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000002086.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED	
OG0000068	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0009881^molecular_function^photoreceptor activity`GO:0007602^biological_process^phototransduction`GO:0018298^biological_process^protein-chromophore linkage`GO:0007601^biological_process^visual perception	GO:0016021^cellular_component^integral component of membrane`GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0009881^molecular_function^photoreceptor activity`GO:0007602^biological_process^phototransduction`GO:0018298^biological_process^protein-chromophore linkage`GO:0007601^biological_process^visual perception	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000002158.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	K04194
OG0000068	osedax	.	.	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000002324.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	
OG0000068	osedax	GO:0005887^cellular_component^integral component of plasma membrane`GO:0008528^molecular_function^G protein-coupled peptide receptor activity`GO:0004966^molecular_function^galanin receptor activity`GO:0007188^biological_process^adenylate cyclase-modulating G protein-coupled receptor signaling pathway`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005887^cellular_component^integral component of plasma membrane`GO:0008528^molecular_function^G protein-coupled peptide receptor activity`GO:0004966^molecular_function^galanin receptor activity`GO:0007188^biological_process^adenylate cyclase-modulating G protein-coupled receptor signaling pathway`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000005619.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED	K04194
OG0000068	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0042924^molecular_function^neuromedin U binding`GO:0001607^molecular_function^neuromedin U receptor activity`GO:0008188^molecular_function^neuropeptide receptor activity`GO:0007202^biological_process^activation of phospholipase C activity`GO:0006816^biological_process^calcium ion transport`GO:0019722^biological_process^calcium-mediated signaling`GO:0006821^biological_process^chloride transport`GO:0048016^biological_process^inositol phosphate-mediated signaling`GO:0007218^biological_process^neuropeptide signaling pathway`GO:0007200^biological_process^phospholipase C-activating G protein-coupled receptor signaling pathway`GO:0006939^biological_process^smooth muscle contraction	GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0042924^molecular_function^neuromedin U binding`GO:0001607^molecular_function^neuromedin U receptor activity`GO:0008188^molecular_function^neuropeptide receptor activity`GO:0007202^biological_process^activation of phospholipase C activity`GO:0006816^biological_process^calcium ion transport`GO:0019722^biological_process^calcium-mediated signaling`GO:0006821^biological_process^chloride transport`GO:0048016^biological_process^inositol phosphate-mediated signaling`GO:0007218^biological_process^neuropeptide signaling pathway`GO:0007200^biological_process^phospholipase C-activating G protein-coupled receptor signaling pathway`GO:0006939^biological_process^smooth muscle contraction	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000006245.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	
OG0000068	osedax	.	.	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000006839.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	K04194
