OG0000068	capitella			\tCapteT100083	K04223	
OG0000068	capitella			\tCapteT107711	K04194	
OG0000068	capitella			\tCapteT113077	K04218	
OG0000068	capitella			\tCapteT114845	K04230	
OG0000068	capitella			\tCapteT120994	K04194	
OG0000068	capitella			\tCapteT126990	K04194	
OG0000068	capitella			\tCapteT127027	K04194	
OG0000068	capitella			\tCapteT139484		
OG0000068	capitella			\tCapteT144978	K04194	
OG0000068	capitella			\tCapteT187177	K04218	
OG0000068	capitella			\tCapteT187684		
OG0000068	capitella			\tCapteT188610		
OG0000068	capitella			\tCapteT190035	K04194	
OG0000068	capitella			\tCapteT195407	K04233	
OG0000068	capitella			\tCapteT196042	K04194	
OG0000068	capitella			\tCapteT199652		
OG0000068	capitella			\tCapteT199860	K04218	
OG0000068	capitella			\tCapteT201176	K04194	
OG0000068	capitella			\tCapteT201792		
OG0000068	capitella			\tCapteT201812	K04223	
OG0000068	capitella			\tCapteT204815	K04223	
OG0000068	capitella			\tCapteT212065		
OG0000068	capitella			\tCapteT215621	K04194	
OG0000068	capitella			\tCapteT216456	K04218	
OG0000068	capitella			\tCapteT225200	K04194	
OG0000068	capitella			\tCapteT25601		
OG0000068	capitella			\tCapteT72520	K04218	
OG0000068	capitella			\tCapteT74399	K04218	
OG0000068	capitella			\tCapteT74551		
OG0000068	capitella			\tCapteT74985		
OG0000068	capitella			\tCapteT76374	K04218	
OG0000068	capitella			\tCapteT96648		
OG0000068	capitella			\tCapteT98913		
OG0000081	capitella			\tCapteT86968	K11997	
OG0000099	capitella			\tCapteT101748	K01022	
OG0000099	capitella			\tCapteT122458	K01022	
OG0000099	capitella			\tCapteT122468	K01022	
OG0000099	capitella			\tCapteT139910	K01020	
OG0000099	capitella			\tCapteT141594	K01022	
OG0000099	capitella			\tCapteT141595	K01022	
OG0000099	capitella			\tCapteT168664	K01020	
OG0000099	capitella			\tCapteT198201	K01022	
OG0000099	capitella			\tCapteT201264	K01020	
OG0000099	capitella			\tCapteT204200	K01020	
OG0000099	capitella			\tCapteT210492	K01022	
OG0000099	capitella			\tCapteT212615	K01022	
OG0000099	capitella			\tCapteT216015	K01020	
OG0000099	capitella			\tCapteT87593	K01022	
OG0000099	capitella			\tCapteT87599	K01022	
OG0000099	capitella			\tCapteT89966	K01020	
OG0000107	capitella			\tCapteT189847		
OG0000107	capitella			\tCapteT190961		
OG0000107	capitella			\tCapteT191939		
OG0000107	capitella			\tCapteT192602		
OG0000107	capitella			\tCapteT194406		
OG0000107	capitella			\tCapteT199419		
OG0000107	capitella			\tCapteT202440		
OG0000107	capitella			\tCapteT204036		
OG0000107	capitella			\tCapteT206230		
OG0000107	capitella			\tCapteT208385		
OG0000107	capitella			\tCapteT209473		
OG0000107	capitella			\tCapteT211471		
OG0000108	capitella			\tCapteT189144	K10104	
OG0000108	capitella			\tCapteT193465		
OG0000108	capitella			\tCapteT200997		
OG0000127							
OG0000192	capitella			\tCapteT130691		
OG0000192	capitella			\tCapteT144012		
OG0000192	capitella			\tCapteT181976		
OG0000192	capitella			\tCapteT218351		
OG0000256	capitella			\tCapteT137069		
OG0000256	capitella			\tCapteT202396		
OG0000256	capitella			\tCapteT26497		
OG0000256	capitella			\tCapteT26598		
OG0000256	capitella			\tCapteT80963		
OG0000273							
OG0000312	capitella			\tCapteT108081	K05866	
OG0000312	capitella			\tCapteT108082	K05866	
OG0000312	capitella			\tCapteT118366	K05866	
OG0000312	capitella			\tCapteT127155	K05866	
OG0000312	capitella			\tCapteT128225	K05866	
OG0000312	capitella			\tCapteT140715	K05866	
OG0000312	capitella			\tCapteT167620	K05866	
OG0000312	capitella			\tCapteT46992	K05866	
OG0000312	capitella			\tCapteT89061	K05866	
OG0000314							
