OG0000043	osedax	.	.	.	OFRAG00000004296.1	SUBFAMILY NOT NAMED	
OG0000061							
OG0000062	osedax	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFRAG00000008894.1	HISTONE H2B	K11252
OG0000062	osedax	GO:0005576^cellular_component^extracellular region`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium	GO:0005576^cellular_component^extracellular region`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFRAG00000008895.1	HISTONE H2B TYPE 2-C-RELATED	K11252
OG0000062	osedax	GO:0005576^cellular_component^extracellular region`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium	GO:0005576^cellular_component^extracellular region`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFRAG00000008896.1	HISTONE H2B TYPE 2-C-RELATED	K11252
OG0000062	osedax	GO:0005576^cellular_component^extracellular region`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium	GO:0005576^cellular_component^extracellular region`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome`GO:0006352^biological_process^DNA-templated transcription initiation`GO:0005669^cellular_component^transcription factor TFIID complex	OFRAG00000015649.1	HISTONE H2B TYPE 2-C-RELATED	K11252
OG0000107							
OG0000123	osedax	.	.	.	OFRAG00000013780.1	SUBFAMILY NOT NAMED	
OG0000138	osedax	.	.	.	OFRAG00000001319.1	SIMILAR TO ENSANGP00000010363	
OG0000245	osedax	.	.	.	OFRAG00000003468.1	NO HIT
OG0000256							
OG0000299							
OG0000313							
OG0000314							
OG0000315							
OG0000316	osedax	.	.	.	OFRAG00000006473.1	CELL WALL ADHESIN EAP1	K09228
OG0000326							
OG0000350							
OG0000446	osedax	GO:0005739^cellular_component^mitochondrion`GO:0003860^molecular_function^3-hydroxyisobutyryl-CoA hydrolase activity`GO:0006574^biological_process^valine catabolic process	GO:0005739^cellular_component^mitochondrion`GO:0003860^molecular_function^3-hydroxyisobutyryl-CoA hydrolase activity`GO:0006574^biological_process^valine catabolic process	.	OFRAG00000013949.1	3-HYDROXYISOBUTYRYL-COA HYDROLASE MITOCHONDRIAL	
OG0000453							
OG0000459							
OG0000465	osedax	GO:0005887^cellular_component^integral component of plasma membrane`GO:0004991^molecular_function^parathyroid hormone receptor activity`GO:0017046^molecular_function^peptide hormone binding`GO:0042803^molecular_function^protein homodimerization activity`GO:0043621^molecular_function^protein self-association`GO:0007189^biological_process^adenylate cyclase-activating G protein-coupled receptor signaling pathway`GO:0007188^biological_process^adenylate cyclase-modulating G protein-coupled receptor signaling pathway`GO:0007166^biological_process^cell surface receptor signaling pathway	GO:0005887^cellular_component^integral component of plasma membrane`GO:0004991^molecular_function^parathyroid hormone receptor activity`GO:0017046^molecular_function^peptide hormone binding`GO:0042803^molecular_function^protein homodimerization activity`GO:0043621^molecular_function^protein self-association`GO:0007189^biological_process^adenylate cyclase-activating G protein-coupled receptor signaling pathway`GO:0007188^biological_process^adenylate cyclase-modulating G protein-coupled receptor signaling pathway`GO:0007166^biological_process^cell surface receptor signaling pathway	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0016020^cellular_component^membrane`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000001464.1	PDF RECEPTOR-LIKE PROTEIN-RELATED	K04585
OG0000497	osedax	.	.	GO:0003676^molecular_function^nucleic acid binding	OFRAG00000003336.1	AGAP007257-PA	
OG0000528							
OG0000548							
OG0000599							
OG0000631							
OG0000655							
OG0000717							
OG0000765							
OG0000767							
OG0000814	osedax	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004623^molecular_function^phospholipase A2 activity`GO:0102567^molecular_function^phospholipase A2 activity (consuming 1 2-dipalmitoylphosphatidylcholine)`GO:0102568^molecular_function^phospholipase A2 activity consuming 1 2-dioleoylphosphatidylethanolamine)`GO:0050482^biological_process^arachidonic acid secretion`GO:0016042^biological_process^lipid catabolic process`GO:0006644^biological_process^phospholipid metabolic process	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004623^molecular_function^phospholipase A2 activity`GO:0102567^molecular_function^phospholipase A2 activity (consuming 1 2-dipalmitoylphosphatidylcholine)`GO:0102568^molecular_function^phospholipase A2 activity consuming 1 2-dioleoylphosphatidylethanolamine)`GO:0050482^biological_process^arachidonic acid secretion`GO:0016042^biological_process^lipid catabolic process`GO:0006644^biological_process^phospholipid metabolic process	GO:0004623^molecular_function^phospholipase A2 activity`GO:0006644^biological_process^phospholipid metabolic process`GO:0050482^biological_process^arachidonic acid secretion	OFRAG00000015978.1	RH14732P	K01047
OG0000908							
OG0000937							
OG0001067							
OG0001175	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0008171^molecular_function^O-methyltransferase activity`GO:0008757^molecular_function^S-adenosylmethionine-dependent methyltransferase activity`GO:0032259^biological_process^methylation	GO:0016021^cellular_component^integral component of membrane`GO:0008171^molecular_function^O-methyltransferase activity`GO:0008757^molecular_function^S-adenosylmethionine-dependent methyltransferase activity`GO:0032259^biological_process^methylation	GO:0008171^molecular_function^O-methyltransferase activity	OFRAG00000015052.1	CATECHOL O-METHYLTRANSFERASE DOMAIN-CONTAINING PROTEIN 1	
OG0001201	osedax	.	.	.	OFRAG00000000919.1	HOMEODOMAIN-LIKE SUPERFAMILY PROTEIN	
OG0001201	osedax	.	.	.	OFRAG00000001750.1	SUBFAMILY NOT NAMED	
OG0001201	osedax	.	.	.	OFRAG00000007530.1	NO HIT
OG0001201	osedax	.	.	.	OFRAG00000017154.1	UNCHARACTERIZED	
OG0001224							
