OG0000043							
OG0000061	owenia	GO:0005813^cellular_component^centrosome`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0051321^biological_process^meiotic cell cycle	GO:0005813^cellular_component^centrosome`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0051321^biological_process^meiotic cell cycle	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFUSG12022.1	HISTONE H2AX	
OG0000061	owenia	GO:0005813^cellular_component^centrosome`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0051321^biological_process^meiotic cell cycle	GO:0005813^cellular_component^centrosome`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0051321^biological_process^meiotic cell cycle	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFUSG21723.1	HISTONE H2AX	K04397
OG0000061	owenia	GO:0005813^cellular_component^centrosome`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0051321^biological_process^meiotic cell cycle	GO:0005813^cellular_component^centrosome`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0051321^biological_process^meiotic cell cycle	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFUSG22688.1	HISTONE H2A	K04307
OG0000062	owenia	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006334^biological_process^nucleosome assembly	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0006334^biological_process^nucleosome assembly	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFUSG08892.1	HISTONE H2B 5	
OG0000062	owenia	GO:0005829^cellular_component^cytosol`GO:0070062^cellular_component^extracellular exosome`GO:0005654^cellular_component^nucleoplasm`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006334^biological_process^nucleosome assembly`GO:0016567^biological_process^protein ubiquitination	GO:0005829^cellular_component^cytosol`GO:0070062^cellular_component^extracellular exosome`GO:0005654^cellular_component^nucleoplasm`GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006334^biological_process^nucleosome assembly`GO:0016567^biological_process^protein ubiquitination	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFUSG10859.2	HISTONE H2B TYPE 2-F	K02156
OG0000062	owenia	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006334^biological_process^nucleosome assembly	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006334^biological_process^nucleosome assembly	GO:0003677^molecular_function^DNA binding`GO:0000786^cellular_component^nucleosome	OFUSG21722.1	HISTONE H2B	K04397
OG0000107	owenia	.	.	.	OFUSG23020.1	.	K11714
OG0000107	owenia	.	.	.	OFUSG23967.1	.	
OG0000123	owenia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFUSG02231.1	SUBFAMILY NOT NAMED	
OG0000138							
OG0000245	owenia	.	.	.	OFUSG10559.1	.	K10718
OG0000256							
OG0000299	owenia	.	.	.	OFUSG01727.1	ZGC:195170	K08175
OG0000299	owenia	.	.	.	OFUSG10548.1	ZGC:195170	
OG0000313	owenia	.	.	.	OFUSG20097.1	FAMILY NOT NAMED	
OG0000313	owenia	.	.	.	OFUSG20175.1	.	K16506
OG0000314	owenia	.	.	.	OFUSG01806.1	L1 TRANSPOSABLE ELEMENT-RELATED	K04163
OG0000315	owenia	.	.	.	OFUSG20103.1	.	
OG0000316							
OG0000326							
OG0000350	owenia	.	.	GO:0008270^molecular_function^zinc ion binding	OFUSG04267.1	ATP-DEPENDENT DNA HELICASE	K08574
OG0000350	owenia	.	.	.	OFUSG08518.1	"EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN"	
OG0000350	owenia	.	.	.	OFUSG20563.1	.	K01194
OG0000446	owenia	.	.	.	OFUSG00011.1	SUBFAMILY NOT NAMED	
OG0000446	owenia	GO:0015629^cellular_component^actin cytoskeleton`GO:0031463^cellular_component^Cul3-RING ubiquitin ligase complex`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0030027^cellular_component^lamellipodium`GO:0001726^cellular_component^ruffle`GO:0001725^cellular_component^stress fiber`GO:0003779^molecular_function^actin binding`GO:0042802^molecular_function^identical protein binding`GO:0042803^molecular_function^protein homodimerization activity`GO:0016567^biological_process^protein ubiquitination	GO:0015629^cellular_component^actin cytoskeleton`GO:0031463^cellular_component^Cul3-RING ubiquitin ligase complex`GO:0005737^cellular_component^cytoplasm`GO:0005829^cellular_component^cytosol`GO:0030027^cellular_component^lamellipodium`GO:0001726^cellular_component^ruffle`GO:0001725^cellular_component^stress fiber`GO:0003779^molecular_function^actin binding`GO:0042802^molecular_function^identical protein binding`GO:0042803^molecular_function^protein homodimerization activity`GO:0016567^biological_process^protein ubiquitination	GO:0005515^molecular_function^protein binding	OFUSG12130.1	KELCH-LIKE PROTEIN 23	
OG0000453	owenia	.	.	.	OFUSG19986.1	.	
OG0000459							
