OG0000067							
OG0000144	capitella			\tCapteT115335	K03927	
OG0000144	capitella			\tCapteT118172	K01044	
OG0000144	capitella			\tCapteT136943	K03927	
OG0000144	capitella			\tCapteT141788	K01044	
OG0000144	capitella			\tCapteT217818	K03927	
OG0000144	capitella			\tCapteT229344	K01049	
OG0000144	capitella			\tCapteT83097	K03927	
OG0000176	capitella			\tCapteT119596	K04255	
OG0000176	capitella			\tCapteT124377	K04255	
OG0000176	capitella			\tCapteT197851	K08385	
OG0000176	capitella			\tCapteT226303	K08385	
OG0000176	capitella			\tCapteT36183	K08385	
OG0000176	capitella			\tCapteT44169	K08385	
OG0000176	capitella			\tCapteT54244	K04255	
OG0000176	capitella			\tCapteT63256	K08385	
OG0000187	capitella			\tCapteT104372		
OG0000212	capitella			\tCapteT217421	K04194	
OG0000238	capitella			\tCapteT185157		
OG0000238	capitella			\tCapteT190947		
OG0000238	capitella			\tCapteT200922		
OG0000238	capitella			\tCapteT228725		
OG0000277	capitella			\tCapteT103875		
OG0000277	capitella			\tCapteT107159		
OG0000277	capitella			\tCapteT109368		
OG0000277	capitella			\tCapteT113196		
OG0000277	capitella			\tCapteT139346		
OG0000277	capitella			\tCapteT161176		
OG0000277	capitella			\tCapteT191639		
OG0000277	capitella			\tCapteT208655		
OG0000277	capitella			\tCapteT212481		
OG0000277	capitella			\tCapteT213228		
OG0000277	capitella			\tCapteT213858		
OG0000277	capitella			\tCapteT5084		
OG0000277	capitella			\tCapteT55001		
OG0000277	capitella			\tCapteT55124		
OG0000277	capitella			\tCapteT58981		
OG0000277	capitella			\tCapteT73481		
OG0000277	capitella			\tCapteT73850		
OG0000277	capitella			\tCapteT79965		
OG0000277	capitella			\tCapteT92280		
OG0000277	capitella			\tCapteT96408		
OG0000277	capitella			\tCapteT97213		
OG0000291	capitella			\tCapteT163823	K06767	
OG0000305	capitella			\tCapteT121340	K01336	
OG0000305	capitella			\tCapteT127412	K01336	
OG0000305	capitella			\tCapteT163820	K01336	
OG0000305	capitella			\tCapteT169944	K01336	
OG0000305	capitella			\tCapteT184079	K01336	
OG0000305	capitella			\tCapteT210249	K01336	
OG0000305	capitella			\tCapteT217312		
OG0000305	capitella			\tCapteT217313	K01336	
OG0000305	capitella			\tCapteT217316	K01336	
OG0000305	capitella			\tCapteT220467	K01336	
OG0000305	capitella			\tCapteT54339	K01336	
OG0000305	capitella			\tCapteT54371	K01336	
OG0000305	capitella			\tCapteT61455	K01336	
OG0000305	capitella			\tCapteT83747	K01336	
OG0000335							
OG0000368	capitella			\tCapteT150351	K00069	
OG0000368	capitella			\tCapteT181194	K00069	
OG0000368	capitella			\tCapteT224599	K00069	
OG0000368	capitella			\tCapteT227706	K00069	
OG0000381	capitella			\tCapteT142359	K08120	
OG0000386	capitella			\tCapteT104940		
OG0000386	capitella			\tCapteT105916		
OG0000386	capitella			\tCapteT106108		
OG0000386	capitella			\tCapteT114336		
OG0000386	capitella			\tCapteT118772		
OG0000386	capitella			\tCapteT127146		
OG0000386	capitella			\tCapteT127508		
OG0000386	capitella			\tCapteT132615		
OG0000386	capitella			\tCapteT132963		
OG0000386	capitella			\tCapteT137742		
OG0000386	capitella			\tCapteT141965		
OG0000386	capitella			\tCapteT200023		
OG0000386	capitella			\tCapteT200041		
OG0000386	capitella			\tCapteT217573		
OG0000386	capitella			\tCapteT220591		
OG0000386	capitella			\tCapteT65500		
OG0000386	capitella			\tCapteT65557		
OG0000386	capitella			\tCapteT68550		
OG0000386	capitella			\tCapteT92106		
OG0000392	capitella			\tCapteT200834		
OG0000427	capitella			\tCapteT149629		
OG0000427	capitella			\tCapteT166781	K01229	
OG0000427	capitella			\tCapteT98416		
OG0000427	capitella			\tCapteT98427		
OG0000457							
OG0000461	capitella			\tCapteT103110	K06254	
OG0000461	capitella			\tCapteT176237	K06254	
OG0000500	capitella			\tCapteT124466		
OG0000500	capitella			\tCapteT124480		
OG0000500	capitella			\tCapteT226940		
OG0000504	capitella			\tCapteT104360		
OG0000504	capitella			\tCapteT111681		
OG0000510							
OG0000512	capitella			\tCapteT108437	K00541	
OG0000512	capitella			\tCapteT135654	K00541	
OG0000512	capitella			\tCapteT215031	K00541	
OG0000512	capitella			\tCapteT228603	K00541	
OG0000512	capitella			\tCapteT93058	K00541	
OG0000556	capitella			\tCapteT213516		
OG0000567	capitella			\tCapteT29823		
OG0000574	capitella			\tCapteT102905	K23088	
OG0000574	capitella			\tCapteT102933	K23088	
OG0000574	capitella			\tCapteT133475	K23088	
OG0000574	capitella			\tCapteT136475	K23088	
OG0000574	capitella			\tCapteT210104	K23088	
OG0000574	capitella			\tCapteT220731	K23088	
OG0000574	capitella			\tCapteT225028	K23088	
OG0000574	capitella			\tCapteT89268	K23088	
OG0000582							
OG0000597	capitella			\tCapteT185762		
OG0000597	capitella			\tCapteT190778		
OG0000597	capitella			\tCapteT190870	K22415	
OG0000597	capitella			\tCapteT191083	K22415	
OG0000597	capitella			\tCapteT195881		
OG0000597	capitella			\tCapteT196382	K22415	
OG0000597	capitella			\tCapteT199284		
OG0000597	capitella			\tCapteT206510		
OG0000597	capitella			\tCapteT207667		
OG0000597	capitella			\tCapteT208943	K22415	
OG0000597	capitella			\tCapteT211786		
OG0000597	capitella			\tCapteT213251		
OG0000597	capitella			\tCapteT217654	K22415	
OG0000639	capitella			\tCapteT49733	K03098	
