OG0000121	riftia	.	.	.	RPACG00000027878.1	BNAC08G21900D PROTEIN	
OG0000127	riftia	GO:0005525^molecular_function^GTP binding	GO:0005525^molecular_function^GTP binding	GO:0005525^molecular_function^GTP binding	RPACG00000004882.1	HYPOTHETICAL LOC556402-RELATED	
OG0000192	riftia	GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0070330^molecular_function^aromatase activity`GO:0008144^molecular_function^drug binding`GO:0018585^molecular_function^fluorene oxygenase activity`GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0019825^molecular_function^oxygen binding`GO:0015643^molecular_function^toxic substance binding`GO:0018879^biological_process^biphenyl metabolic process`GO:0042738^biological_process^exogenous drug catabolic process`GO:0018917^biological_process^fluorene metabolic process	GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0070330^molecular_function^aromatase activity`GO:0008144^molecular_function^drug binding`GO:0018585^molecular_function^fluorene oxygenase activity`GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0019825^molecular_function^oxygen binding`GO:0015643^molecular_function^toxic substance binding`GO:0018879^biological_process^biphenyl metabolic process`GO:0042738^biological_process^exogenous drug catabolic process`GO:0018917^biological_process^fluorene metabolic process	GO:0005506^molecular_function^iron ion binding`GO:0016705^molecular_function^oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen`GO:0020037^molecular_function^heme binding`GO:0055114^biological_process^oxidation-reduction process	RPACG00000014092.1	CYTOCHROME P450 4F22	
OG0000192	riftia	GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0050544^molecular_function^arachidonic acid binding`GO:0008391^molecular_function^arachidonic acid monooxygenase activity`GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0050051^molecular_function^leukotriene-B4 20-monooxygenase activity`GO:0019369^biological_process^arachidonic acid metabolic process`GO:0006690^biological_process^icosanoid metabolic process`GO:0036101^biological_process^leukotriene B4 catabolic process`GO:0042361^biological_process^menaquinone catabolic process`GO:0097267^biological_process^omega-hydroxylase P450 pathway`GO:0042376^biological_process^phylloquinone catabolic process`GO:0042377^biological_process^vitamin K catabolic process	GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0050544^molecular_function^arachidonic acid binding`GO:0008391^molecular_function^arachidonic acid monooxygenase activity`GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0050051^molecular_function^leukotriene-B4 20-monooxygenase activity`GO:0019369^biological_process^arachidonic acid metabolic process`GO:0006690^biological_process^icosanoid metabolic process`GO:0036101^biological_process^leukotriene B4 catabolic process`GO:0042361^biological_process^menaquinone catabolic process`GO:0097267^biological_process^omega-hydroxylase P450 pathway`GO:0042376^biological_process^phylloquinone catabolic process`GO:0042377^biological_process^vitamin K catabolic process	GO:0005506^molecular_function^iron ion binding`GO:0016705^molecular_function^oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen`GO:0020037^molecular_function^heme binding`GO:0055114^biological_process^oxidation-reduction process	RPACG00000014093.1	DOCOSAHEXAENOIC ACID OMEGA-HYDROXYLASE CYP4F3	K17726
OG0000232	riftia	GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0019897^cellular_component^extrinsic component of plasma membrane`GO:0098984^cellular_component^neuron to neuron synapse`GO:0001917^cellular_component^photoreceptor inner segment`GO:0005547^molecular_function^phosphatidylinositol-3 4 5-trisphosphate binding`GO:0043325^molecular_function^phosphatidylinositol-3 4-bisphosphate binding`GO:0080025^molecular_function^phosphatidylinositol-3 5-bisphosphate binding`GO:0032266^molecular_function^phosphatidylinositol-3-phosphate binding`GO:0005546^molecular_function^phosphatidylinositol-4 5-bisphosphate binding`GO:0070273^molecular_function^phosphatidylinositol-4-phosphate binding`GO:0010314^molecular_function^phosphatidylinositol-5-phosphate binding`GO:0001786^molecular_function^phosphatidylserine binding`GO:0016062^biological_process^adaptation of rhodopsin mediated signaling`GO:0007155^biological_process^cell adhesion`GO:0051260^biological_process^protein homooligomerization`GO:0010842^biological_process^retina layer formation`GO:0007601^biological_process^visual perception	GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0019897^cellular_component^extrinsic component of plasma membrane`GO:0098984^cellular_component^neuron to neuron synapse`GO:0001917^cellular_component^photoreceptor inner segment`GO:0005547^molecular_function^phosphatidylinositol-3 4 5-trisphosphate binding`GO:0043325^molecular_function^phosphatidylinositol-3 4-bisphosphate binding`GO:0080025^molecular_function^phosphatidylinositol-3 5-bisphosphate binding`GO:0032266^molecular_function^phosphatidylinositol-3-phosphate binding`GO:0005546^molecular_function^phosphatidylinositol-4 5-bisphosphate binding`GO:0070273^molecular_function^phosphatidylinositol-4-phosphate binding`GO:0010314^molecular_function^phosphatidylinositol-5-phosphate binding`GO:0001786^molecular_function^phosphatidylserine binding`GO:0016062^biological_process^adaptation of rhodopsin mediated signaling`GO:0007155^biological_process^cell adhesion`GO:0051260^biological_process^protein homooligomerization`GO:0010842^biological_process^retina layer formation`GO:0007601^biological_process^visual perception	.	RPACG00000018875.1	SUBFAMILY NOT NAMED	K17253
OG0000235	riftia	.	.	.	RPACG00000007017.1	OS01G0338200 PROTEIN	
OG0000235	riftia	.	.	.	RPACG00000008878.1	SUBFAMILY NOT NAMED	
OG0000235	riftia	.	.	.	RPACG00000022052.1	SUBFAMILY NOT NAMED	
OG0000287	riftia	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	.	RPACG00000010916.1	FAMILY NOT NAMED	
OG0000477	riftia	.	.	.	RPACG00000019405.1	NO HIT
